PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
906225210.0,85.0,RL,73.0,9069.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6.0,6.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,1992.0,Unf,2.0,564.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,147000.0
906378100.0,20.0,RL,64.0,10475.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2008.0,RFn,3.0,776.0,TA,TA,Y,160.0,33.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2010.0,WD ,Normal,245350.0
906380190.0,20.0,RL,64.0,6762.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,1208.0,0.0,0.0,1208.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105.0,61.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2010.0,WD ,Normal,206000.0
906385010.0,20.0,RL,94.0,10402.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226.0,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2009.0,RFn,3.0,740.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,198900.0
906385020.0,20.0,RL,64.0,7360.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2010.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1198.0,1222.0,GasA,Ex,Y,SBrkr,1222.0,0.0,0.0,1222.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2009.0,RFn,2.0,615.0,TA,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,187000.0
906402200.0,60.0,RL,90.0,12376.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1990.0,1990.0,Hip,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470.0,Unf,0.0,203.0,1673.0,GasA,Gd,Y,SBrkr,1699.0,1523.0,0.0,3222.0,1.0,0.0,3.0,0.0,5.0,1.0,Gd,11.0,Typ,2.0,TA,Attchd,1990.0,Unf,3.0,594.0,TA,TA,Y,367.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,320000.0
906425045.0,50.0,RL,82.0,14235.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,6.0,8.0,1900.0,1993.0,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,PConc,Fa,Gd,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,TA,Y,SBrkr,831.0,614.0,0.0,1445.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,1957.0,Unf,2.0,484.0,TA,TA,N,0.0,59.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,138500.0
906477110.0,80.0,RL,80.0,8816.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6.0,7.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1971.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,155000.0
907125090.0,85.0,RL,82.0,11105.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5.0,5.0,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,Gd,Fa,Av,GLQ,870.0,Unf,0.0,0.0,870.0,GasA,Gd,Y,SBrkr,965.0,0.0,0.0,965.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Gd,Attchd,1998.0,Unf,2.0,580.0,Gd,TA,Y,71.0,0.0,0.0,0.0,0.0,0.0,Ex,GdPrv,Shed,0.0,7.0,2010.0,WD ,Normal,159000.0
907180050.0,60.0,RL,68.0,9337.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,353.0,Unf,0.0,525.0,878.0,GasA,Ex,Y,SBrkr,892.0,800.0,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1997.0,RFn,2.0,513.0,TA,TA,Y,0.0,39.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,191000.0
907185060.0,60.0,RL,70.0,8750.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505.0,Unf,0.0,299.0,804.0,GasA,Ex,Y,SBrkr,804.0,878.0,0.0,1682.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,1998.0,RFn,2.0,523.0,TA,TA,Y,0.0,77.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,200500.0
907200280.0,20.0,RL,38.0,15240.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,8.0,1977.0,2004.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1977.0,Unf,1.0,308.0,TA,TA,Y,316.0,85.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,150000.0
907200290.0,60.0,RL,68.0,10900.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.0,7.0,1977.0,1977.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,689.0,703.0,0.0,1392.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1977.0,Fin,1.0,299.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,450.0,3.0,2010.0,WD ,Normal,161750.0
907200340.0,20.0,RL,75.0,10650.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2010.0,WD ,Normal,128200.0
907203070.0,20.0,RL,68.0,7480.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1972.0,1972.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480.0,Unf,0.0,396.0,876.0,GasA,TA,Y,SBrkr,876.0,0.0,0.0,876.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Detchd,1977.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,127000.0
907250030.0,20.0,RL,80.0,10389.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,No,GLQ,1682.0,Unf,0.0,296.0,1978.0,GasA,Ex,Y,SBrkr,1978.0,0.0,0.0,1978.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2003.0,RFn,3.0,850.0,TA,TA,Y,188.0,25.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,318000.0
907252120.0,20.0,RL,68.0,11423.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358.0,Unf,0.0,223.0,1581.0,GasA,Ex,Y,SBrkr,1601.0,0.0,0.0,1601.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,670.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,2000.0,5.0,2010.0,WD ,Normal,272000.0
907262050.0,60.0,RL,44.0,9548.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,6.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483.0,Unf,0.0,458.0,941.0,GasA,Ex,Y,SBrkr,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2003.0,RFn,2.0,613.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,WD ,Normal,237000.0
907280040.0,60.0,RL,75.0,9375.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1040.0,1040.0,GasA,Ex,Y,SBrkr,1044.0,1054.0,0.0,2098.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,621.0,TA,TA,Y,331.0,38.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,240000.0
907290040.0,20.0,RL,48.0,12137.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1649.0,1649.0,GasA,Ex,Y,SBrkr,1661.0,0.0,0.0,1661.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,1998.0,RFn,2.0,598.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,224900.0
907290170.0,120.0,RM,68.0,4435.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,672.0,Unf,0.0,176.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,0.0,Gd,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,143750.0
907290240.0,120.0,RM,68.0,4426.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,160.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,143000.0
907401090.0,20.0,RL,48.0,10635.0,Pave,Grvl,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370.0,GLQ,972.0,315.0,1657.0,GasA,Ex,Y,SBrkr,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,2003.0,Fin,2.0,502.0,TA,TA,Y,0.0,262.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,232000.0
907410080.0,20.0,RL,70.0,8400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,0.0,761.0,1473.0,GasA,Ex,Y,SBrkr,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0.0,35.0,0.0,144.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,213000.0
907414030.0,20.0,RL,65.0,8773.0,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132.0,105.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,185500.0
908102060.0,30.0,RL,67.0,8777.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3.0,6.0,1945.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,TA,N,SBrkr,640.0,0.0,0.0,640.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Min1,0.0,Gd,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,ConLD,Normal,84900.0
908102110.0,20.0,RL,68.0,8842.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1954.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,381.0,381.0,GasA,Ex,Y,SBrkr,992.0,0.0,0.0,992.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,1954.0,Unf,1.0,319.0,TA,TA,Y,60.0,0.0,56.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2010.0,Oth,Abnorml,155891.0
908102130.0,90.0,RL,75.0,9825.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5.0,5.0,1965.0,1965.0,Hip,CompShg,AsphShn,AsphShn,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,0.0,GasA,TA,N,SBrkr,1664.0,0.0,0.0,1664.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,100000.0
908102170.0,20.0,RL,60.0,10044.0,Pave,Grvl,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1968.0,1968.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070.0,Unf,0.0,126.0,1196.0,GasA,TA,Y,SBrkr,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1968.0,RFn,1.0,336.0,TA,TA,Y,257.0,0.0,168.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,144000.0
908102300.0,50.0,RL,89.0,11792.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1948.0,1950.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,744.0,744.0,GasA,Ex,N,FuseF,792.0,328.0,0.0,1120.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,Gd,Detchd,1956.0,Unf,2.0,480.0,TA,Fa,P,0.0,0.0,0.0,0.0,160.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Abnorml,64000.0
908103350.0,80.0,RL,65.0,6305.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,6.0,1975.0,1975.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,TA,Y,SBrkr,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Detchd,1975.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2010.0,WD ,Normal,125200.0
908152080.0,80.0,RL,94.0,7819.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422.0,BLQ,127.0,480.0,1029.0,GasA,TA,Y,SBrkr,1117.0,0.0,0.0,1117.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Detchd,1976.0,Unf,2.0,672.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Abnorml,107000.0
908203100.0,20.0,RL,64.0,6410.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1958.0,1958.0,Hip,CompShg,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,90000.0
908208020.0,20.0,RM,80.0,8546.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1121.0,1121.0,GasA,Ex,Y,SBrkr,1121.0,0.0,0.0,1121.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,2003.0,RFn,2.0,440.0,TA,TA,Y,132.0,64.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2010.0,WD ,Normal,140000.0
908225320.0,50.0,RL,52.0,8741.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,4.0,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2010.0,WD ,Normal,113000.0
908226130.0,190.0,RL,60.0,12180.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4.0,4.0,1941.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348.0,Unf,0.0,324.0,672.0,Grav,Fa,N,FuseA,672.0,252.0,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,Gd,Detchd,1941.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2010.0,WD ,Normal,80000.0
908275300.0,20.0,RL,68.0,8562.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,2002.0,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383.0,Unf,0.0,833.0,1216.0,GasA,Ex,Y,FuseA,1526.0,0.0,0.0,1526.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Min2,1.0,Gd,Basment,1957.0,Unf,1.0,364.0,TA,TA,Y,116.0,78.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,144500.0
909100080.0,30.0,RL,67.0,4853.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5.0,6.0,1924.0,1999.0,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,1107.0,GasA,Fa,N,FuseA,1296.0,0.0,0.0,1296.0,0.0,0.0,2.0,0.0,2.0,1.0,Fa,5.0,Typ,1.0,Gd,Detchd,1979.0,Unf,1.0,260.0,TA,TA,Y,0.0,0.0,36.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2010.0,WD ,Normal,104000.0
